PIM | Brand,UPC Code,Arabic Description,English Description,TAX  ,COST,GTIN (Internal ID),Category,Sub Category,Sub Sub Category,Image 1 URL,Image 2 URL,Image 3 URL
Anastasia Beverly Hills,689304271035,اناستازيا بيفرلي هيلز احمر الخدود ثلاثي بيتشي لوف,Anastasia Beverly Hills Blusher Tripartite Beachy Love,TAX 15%,88.8,,Makeup,Face Makeup,Blusher,"https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NTI5MjQ4MTcyMzUsImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:e1b3c194d76cd2c36ae08e32ff4a750eed346eea010bd6b5366fa020a6f92d71/qXVMIc27RDuVD1UlSGQe",,
Anastasia Beverly Hills,689304011266,اناستازيا بيفرلي هيلز جل الحواجب بني غامق,Anastasia Beverly Hills Eyebrow Gel Dark Brown,TAX 15%,28.9,,Makeup,Eye Makeup,Eyebrow Gel,"https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NTMyNzU1MzExNzMsImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:5446db6083a2ec1074b2c05972259584565444ea4dab558d149d96bc86f5a115/9aaSK4PXRAOXl3AlLdtO",,
Anastasia Beverly Hills,689304280167,اناستازيا بيفرلي هيلز فرشاه للحواجب ثنائيه الاطراف,Anastasia Beverly Hills Eye Brow Brush Bilateral,TAX 15%,50.5,,Makeup,Makeup Brushes and Tools,Eye Brow Brush,"https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NTMyNzkzMjAyMDMsImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:06055431c4d9cf17a45099fd20db076484bdacc0e2e2584676d67856c085f6f1/v42SR0zSTm2BQb0nzwfH","- https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NTMyNzkzMjAzODAsImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:2c2cf9855f3ff18eee7a0496709a4d7933fe09e8ee924497970108c4e5ec49f0/2Oy1sfouQcugDmgVtVor
- https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NTMyNzkzMjAzODAsImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:2c2cf9855f3ff18eee7a0496709a4d7933fe09e8ee924497970108c4e5ec49f0/I4N676VHSlO5Y8ITHzFj
- https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NTMyNzkzMjAzODAsImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:2c2cf9855f3ff18eee7a0496709a4d7933fe09e8ee924497970108c4e5ec49f0/ocyvycI4RGmN1FoPbdbZ
- https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NTMyNzkzMjAzODAsImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:2c2cf9855f3ff18eee7a0496709a4d7933fe09e8ee924497970108c4e5ec49f0/MpppM23ATB2aTkf0hGt4",
Anastasia Beverly Hills,689304055147,اناستازيا بيفرلي هيلز بودره الحواجب بني داكن,Anastasia Beverly Hills Eyebrow Powder Dark Brown,TAX 15%,45,,Makeup,Eye Makeup,Eyebrow Powder,"https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NTMyNzU1MzA4MzcsImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:67caf8bb8ce6e3cb8ffafd6a4d556a22d19a9686cfc99409f998e97643a4e0bc/aLzKWdNCQRaNK8YUx7g6","- https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NTMyNzU1MzA4NzgsImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:4ffbc4e103186ddc60e0bd90b2e6777648a9641fceb5c2635f32f6aab6334dbe/9uDmPLxTRRefHNVHMSAn
- https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NTMyNzU1MzA4NzgsImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:4ffbc4e103186ddc60e0bd90b2e6777648a9641fceb5c2635f32f6aab6334dbe/t90Ot6qfQTe9YogS7kDF",
Anastasia Beverly Hills,689304011303,اناستازيا بيفرلي هيلز جل الحواجب شوكولاته,Anastasia Beverly Hills Eyebrow Gel Chocolate,TAX 15%,28.9,,Makeup,Eye Makeup,Eyebrow Gel,"https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NTMxMTYyNzYxNjEsImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:29eae99851775f98602cb052e7cdef330a7f19a563caaa996693f4b393dff489/1TWRRSsgRKOo9cUgr6s0","- https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NTMxMTYyNzYxOTksImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:bc427ce851aa42c1ecf7edd4be0af7ee0f172c0370cd2fab9e0ab0c50c372afc/IiBOC2H7QEuCAupWnF9V
- https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NTMxMTYyNzYxOTksImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:bc427ce851aa42c1ecf7edd4be0af7ee0f172c0370cd2fab9e0ab0c50c372afc/UnDqKwLjTHOF4sRFoUoc
- https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NTMxMTYyNzYxOTksImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:bc427ce851aa42c1ecf7edd4be0af7ee0f172c0370cd2fab9e0ab0c50c372afc/xcLph4nYRe9LinWizCEd",
Anastasia Beverly Hills,689304181648,اناستازيا بيفرلي هيلز إضاءه شوقر غلو متعدد الالوان,Anastasia Beverly Hills Highlighter Multi-Colored Sugar Glow,TAX 15%,89,,Makeup,Face Makeup,Highlighter,"https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NTMyNzU1MzE0OTAsImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:fc05a5ce86de60059cde73ea9e19ac55bf3d95910edff33afaaa2ef97eea725e/jda0RlHLRvqWWmhKTLLi","- https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NTMyNzU1MzE0OTUsImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:1592cb3f4799c16b727a91bb6068bf85bfc07c5d4838c39d521ce7084515450d/N2VomjmdTuaqkJoQYWQ5
- https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NTMyNzU1MzE0OTUsImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:1592cb3f4799c16b727a91bb6068bf85bfc07c5d4838c39d521ce7084515450d/3vcBZZ1LSAuXrraI79DZ
- https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NTMyNzU1MzE0OTUsImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:1592cb3f4799c16b727a91bb6068bf85bfc07c5d4838c39d521ce7084515450d/1lURJdmRmKf4S40wbJAP",
Anastasia Beverly Hills,689304181747,اناستازيا بيفرلي هيلز باليت ظلال العيون سوفت قلام,Anastasia Beverly Hills Eyeshadow Palette Soft Glam,TAX 15%,94,,Makeup,Eye Makeup,Eyeshadow Palette,"https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NTMyNzU1MzE0NTYsImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:96b2fdc791ad1ef5a1fc9a4cb6c072c208705733fcaba154481dd0c926d62040/7lRGVoBBQ1PkwR8I9P5S","- https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NTMyNzU1MzE1NTQsImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:dbb038175312cfb1d7c8a870a4e89d97ff6e15f6be7399afcd2053c34652494a/1HDRstqITdtWooiJLw7w
- https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NTMyNzU1MzE1NTQsImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:dbb038175312cfb1d7c8a870a4e89d97ff6e15f6be7399afcd2053c34652494a/SF6TFmZPSTu8RSVFKEtN",
Anastasia Beverly Hills,689304181709,اناستازيا بيفرلي هيلز باليت ظلال العيون مودرن رينيسانس,Anastasia Beverly Hills Eyeshadow Palette Modern Renaissance,TAX 15%,109,,Makeup,Eye Makeup,Eyeshadow Palette,"https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NTMyNzU1MzE2NzcsImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:1165da3beae3f333a948b714ee96afd98b556835aeff347c3a158ddd4510dfe0/C6zfrMlsTqO0ynYtj0yv","- https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NTMyNzU1MzE3MzQsImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:12fe192c372bc9df49114d49942289bb5cedf032ac79c9236fdf18f39c798836/WKar5ilWQlKuAnwJA7Ho
- https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NTMyNzU1MzE3MzQsImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:12fe192c372bc9df49114d49942289bb5cedf032ac79c9236fdf18f39c798836/UzIjH5rTy6XzlkdPl2tY",
Anastasia Beverly Hills,689304214223,اناستازيا بيفرلي هيلز كحل اسود,Anastasia Beverly Hills Eyeliner Black,TAX 15%,62.5,,Makeup,Eye Makeup,Eyeliner,"https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NTI5MjQ4MTY1NTUsImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:bc0fb7f082af78294d3a325775adbf27318a76bcc7245a49fdd3cbb181663713/3qgcDwHgSaeybgstdihj","- https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NTI5MjQ4MTY1NzEsImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:ac62e3fa27a713d11f501e57e7729d42f7eb986585d2733d3a931e1942e9f4dc/rQ9hclTsTp6WY65sW5zX
- https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NTI5MjQ4MTY1NzEsImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:ac62e3fa27a713d11f501e57e7729d42f7eb986585d2733d3a931e1942e9f4dc/in1n9WYrTrGB9b2gPes4
- https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NTI5MjQ4MTY1NzEsImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:ac62e3fa27a713d11f501e57e7729d42f7eb986585d2733d3a931e1942e9f4dc/YB3Su9fQR9KhYemvYDnm",
Anastasia Beverly Hills,689304051071,اناستازيا بيفرلي هيلز جل الحواجب الشوكولاته,Anastasia Beverly Hills Eyebrow Gel Chocolate,TAX 15%,46.8,,Makeup,Eye Makeup,Eyebrow Gel,"https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NTI5MjQ4MjAzOTMsImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:c8fb54ad366acd8d2517ebff27f2ec5048b6a992971438eca98ee437b3276fa1/VMo9v56WTr6PoG2kmLOt",,
Anastasia Beverly Hills,689304051057,اناستازيا بيفرلي هيلز جل الحواجب ديب برو ايبوني,Anastasia Beverly Hills Eyebrow Gel Deep Pro Ebony,TAX 15%,46.8,,Makeup,Eye Makeup,Eyebrow Gel,"https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NTMyNzU1MzExOTQsImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:b50d135ba49417e03fd5a471741c0f23d0ebf8152253c829ffcdb6f1c80c304d/xlypBN73SumTrAYxEUIg",,
Anastasia Beverly Hills,689304051026,اناستازيا بيفرلي هيلز جل الحواجب بني متوسط,Anastasia Beverly Hills Eyebrow Gel Medium Brown,TAX 15%,46.8,,Makeup,Eye Makeup,Eyebrow Gel,"https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NTMyNzkzMjAxOTMsImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:8476a0d6d33ab0a422a2a8a52afeb06706e4bde30bc6037cf5bc5f1a95885ebe/2MTcPCFsQaCPmZ3l1vXA",,
Anastasia Beverly Hills,689304077057,اناستازيا بيفرلي هيلز قلم حواجب بني متوسط,Anastasia Beverly Hills Brow Pencil Medium Brown,TAX 15%,52.6,,Makeup,Eye Makeup,Eyebrow Pencil,"https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NTI5MjQ4MTY2ODMsImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:5335c80de6e3b24e98526efe9f73c7da0d6d6861d1413dd9fa7eaeec5248950e/sFnluBB2TAGVhhL8X8wx",,
Anastasia Beverly Hills,689304077033,اناستازيا بيفرلي هيلز قلم حواجب ويز دارك براون,Anastasia Beverly Hills Brow Wiz Dark Brown,TAX 15%,48.2,,Makeup,Eye Makeup,Eyebrow Pencil,"https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NTMyNzU1MzA4MTAsImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:ef696b45345f695541c41bd614e0ceb77628e2acf8d143e5163f0cdc36775f51/byxzex1lQ9mPEnoGQmUL",,
Anastasia Beverly Hills,689304860086,اناستازيا بيفرلي هيلز قلم الحواجب ويز شوكولاته,Anastasia Beverly Hills Eyebrow Pencil Wiz Chocolate,TAX 15%,51,,Makeup,Eye Makeup,Eyebrow Pencil,"https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NTMyNzU1MzA3NDIsImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:64027717ed574593581583d9d104970d6568795751680f3201e7672f29676af3/FX30DJeFSDmGkALtXkvZ",,
Anastasia Beverly Hills,689304044097,اناستازيا بيفرلي هيلز قلم الحواجب بني غامق,Anastasia Beverly Hills Eyebrow Pencil Dark Brown,TAX 15%,52.6,,Makeup,Eye Makeup,Eyebrow Pencil,"https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NTMyNzU1MzA4MzAsImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:5046f451ed4d7657f928807733917a67dc8aa72668b421c90cd2be6f745f0fbb/fZ2NlMl6SaOvwwZ9ZR9K",,
Anastasia Beverly Hills,689304044080,اناستازيا بيفرلي هيلز قلم الحواجب ديفاندر شوكولاته,Anastasia Beverly Hills Eyebrow Pencil Definer Chocolate,TAX 15%,52.6,,Makeup,Eye Makeup,Eyebrow Pencil,"https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NTI5MjQ4MDEyNTMsImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:518703b022960f0eb1dca1c4d39aed17217462027bf8f8ce5d949a55d0e0c213/bEyhcPrQeqzXpVWpSX6g",,
Anastasia Beverly Hills,689304044066,اناستازيا بيفرلي هيلز قلم الحواجب بني متوسط,Anastasia Beverly Hills Eyebrow Pencil Medium Brown,TAX 15%,52.6,,Makeup,Eye Makeup,Eyebrow Pencil,"https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NTI5MjQ4MjA3NDAsImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:428665dd7cbd1ca775f3b48e20d36f8c699446075904011b510a32e9331aa08f/mVlGxt5kRXClA2rjg8bx",,
Anastasia Beverly Hills,689304280334,اناستازيا بيفرلي هيلز فرشاه للحواجب مزدوجه,Anastasia Beverly Hills Eye Brow Brush Double,TAX 15%,52,,Makeup,Makeup Brushes and Tools,Eye Brow Brush,"https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NTMyNzkzMjA0NTIsImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:10338389b4e2dec78b5f339e133a1f1fc73ccc5e939cef152576e9c5ebcbcf8e/irLLWm2TSu4eOBlbVIEg","- https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NTMyNzkzMjA2NjksImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:f0494907f1e182cf0ba8247bf714aa1e7b858920cc0cdcf6a105751978e1c24e/YwAf2R7VTPKc09FjkguV",
Anua,8809640730290,انوا قناع وجه 25 مل هارتليف لتهدئه البشره,Anua Face Mask 25ml Heartleaf For Soothing The Skin,TAX 15%,7.5,,Skin Care,Face Care,Face Mask,"https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NjA0NDIxMTc5ODMsImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:9171f0dddb6b0d7a98e2d3935b4759582ccd3017cad3b47bcb826969b7e70051/74MAazfzQOahyD9ClqY5",,
Anua,8809640733628,انوا قناع سيروم بالليمون الاخضر مع فيتامين سي,Anua Serum Mask With Lime And Vitamin C,TAX 15%,7.5,,Skin Care,Face Care,Serum Mask,"https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NTMwMDYyNTQ4MjMsImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:80102a974435b49725ebeee826fe2e55417a2a376477a85218cb6027a9b132fe/qAGIyvx6SnOA9AKlpEzB","- https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NTMwMDYyNTU2MjgsImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:403628653e67a332d5830bef01c22610b2462c581284b3f9bddb147e615318b3/YOzSoq8pSRq6HrTviv8T
- https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NTMwMDYyNTU2MjgsImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:403628653e67a332d5830bef01c22610b2462c581284b3f9bddb147e615318b3/f88I8AJnQJesZMEHhaLh",
Anua,8809640734281,انوا رغوه طينيه  100 مل هارتليف لتنظيف المسام,Anua Clay Foam Cleanser 100ml Heartleaf For Pore Cleansing,TAX 15%,32.5,,Skin Care,Face Care,Foaming Face Cleanser,"https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NTMwMDYyNTUyMjYsImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:91c4c4b5e3537511ca48f0075956dbc0b05b831f00ce520fb206b97e5a3d9f5f/TMiQTiETxeSRIIq6hU4g","- https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NTMwMDYyNTU2NDIsImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:9bab59a0eb94113f5fe998cebbb062a49e84ec31584f9fc64f7f378cae5d2b5f/lIdOUM6sS2KwRnJZO2aj
- https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NTMwMDYyNTU2NDIsImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:9bab59a0eb94113f5fe998cebbb062a49e84ec31584f9fc64f7f378cae5d2b5f/N2mAEbnkRVqxcSmONIhS",
Anua,8809640734359,انوا تونر للوجه 250 مل 77نياسين إيسنس,Anua Face Toner 250ml 77 Niacin Essence,TAX 15%,40.28,,Skin Care,Face Care,Face Toner,"https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NTMwMDYyNTUyOTksImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:a1067c8313541d80761114823573a8138565d42adb64943f93b3561a34b3a7f9/gQ2jXRRHQvGmJe31dIYT","- https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NTI5OTI2ODc5MDEsImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:fda7afec342cfb706c2011b7d25199804cc6229e81cfa8413b0dbab7bb2dbe9c/VVT7eWKXRq6nxJsslDXZ
- https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NTI5OTI2ODc5MDEsImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:fda7afec342cfb706c2011b7d25199804cc6229e81cfa8413b0dbab7bb2dbe9c/bqeNqiT6CWbYRDqT0TAt
- https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NTMwMDYyNTU1NzQsImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:afbceb89fa5fea31ecadeefb181b403cda8bab6b7e8f0b22acd26b4f4ab83dba/VVT7eWKXRq6nxJsslDXZ
- https://cdn.files.smartsuite.com/AEHrSDUikTDqTbYuRTesYz/security=policy:eyJleHBpcnkiOjE3NTMwMDYyNTU1NzQsImNhbGwiOlsicmVhZCIsImNvbnZlcnQiLCJwaWNrIiwic3RvcmUiXSwibWF4U2l6ZSI6NTAwMDAwMDAwMH0=,signature:afbceb89fa5fea31ecadeefb181b403cda8bab6b7e8f0b22acd26b4f4ab83dba/bqeNqiT6CWbYRDqT0TAt",
